"MOLECULE_NAME","TARGET_NAME"
"CANERTINIB","PRKCQ"
"CANERTINIB","MAP3K10"
"CANERTINIB","TEK"
"CANERTINIB","MAP2K1"
"CANERTINIB","PRKCE"
"CANERTINIB","CDK17"
"CANERTINIB","CDK16"
"CANERTINIB","CDK5"
"CANERTINIB","CDKL1"
"CANERTINIB","CDK3"
"CANERTINIB","MAP3K9"
"CANERTINIB","CSNK1G2"
"CANERTINIB","SRPK2"
"CANERTINIB","PIP4K2B"
"CANERTINIB","CSNK2A1"
"CANERTINIB","RIPK4"
"CANERTINIB","SIK1"
"CANERTINIB","HUNK"
"CANERTINIB","EPHA4"
"CANERTINIB","EPHB1"
"CANERTINIB","EPHB4"
"CANERTINIB","EPHA5"
"CANERTINIB","EPHB3"
"CANERTINIB","PRKAA2"
"CANERTINIB","MAPK10"
"CANERTINIB","MAPK12"
"CANERTINIB","LIMK2"
"CANERTINIB","LIMK1"
"CANERTINIB","DAPK1"
"CANERTINIB","PLK1"
"CANERTINIB","MAP2K6"
"CANERTINIB","JAK3"
"CANERTINIB","NEK4"
"CANERTINIB","NEK3"
"CANERTINIB","NEK2"
"CANERTINIB","PRKX"
"CANERTINIB","BMX"
"CANERTINIB","RPS6KA3"
"CANERTINIB","IRAK1"
"CANERTINIB","BLK"
"CANERTINIB","CDK9"
"CANERTINIB","CDK7"
"CANERTINIB","GSK3B"
"CANERTINIB","GSK3A"
"CANERTINIB","CLK3"
"CANERTINIB","CLK2"
"CANERTINIB","CLK1"
"CANERTINIB","CSNK1E"
"CANERTINIB","CDK8"
"CANERTINIB","MAPKAPK2"
"CANERTINIB","PIK3CG"
"CANERTINIB","CSNK1D"
"CANERTINIB","CSNK1A1"
"CANERTINIB","MAP2K3"
"CANERTINIB","MAP2K4"
"CANERTINIB","MAPK9"
"CANERTINIB","MAPK8"
"CANERTINIB","SYK"
"CANERTINIB","ZAP70"
"CANERTINIB","FRK"
"CANERTINIB","ABL2"
"CANERTINIB","TXK"
"CANERTINIB","TEC"
"CANERTINIB","MATK"
"CANERTINIB","MTOR"
"CANERTINIB","PIK3CB"
"CANERTINIB","PIK3CA"
"CANERTINIB","PRKCI"
"CANERTINIB","CSK"
"CANERTINIB","TGFBR2"
"CANERTINIB","ACVRL1"
"CANERTINIB","TGFBR1"
"CANERTINIB","ACVR1B"
"CANERTINIB","BMPR1A"
"CANERTINIB","FLT3"
"CANERTINIB","MAP2K2"
"CANERTINIB","KDR"
"CANERTINIB","FLT4"
"CANERTINIB","TIE1"
"CANERTINIB","TTK"
"CANERTINIB","GRK4"
"CANERTINIB","AKT2"
"CANERTINIB","AKT1"
"CANERTINIB","MAPK4"
"CANERTINIB","AXL"
"CANERTINIB","WEE1"
"CANERTINIB","TYK2"
"CANERTINIB","LTK"
"CANERTINIB","EPHB2"
"CANERTINIB","EPHA8"
"CANERTINIB","EPHA3"
"CANERTINIB","EPHA2"
"CANERTINIB","MAPK1"
"CANERTINIB","MARK3"
"CANERTINIB","MAPK3"
"CANERTINIB","ACVR2A"
"CANERTINIB","CDK2"
"CANERTINIB","PRKCH"
"CANERTINIB","JAK1"
"CANERTINIB","RPS6KB1"
"CANERTINIB","PRKACB"
"CANERTINIB","FGFR3"
"CANERTINIB","FGFR4"
"CANERTINIB","ERBB3"
"CANERTINIB","FGFR2"
"CANERTINIB","EPHA1"
"CANERTINIB","CDK11B"
"CANERTINIB","MAK"
"CANERTINIB","NFKB1"
"CANERTINIB","CSNK2A2"
"CANERTINIB","EIF2AK2"
"CANERTINIB","FLT1"
"CANERTINIB","PRKACA"
"CANERTINIB","PRKCA"
"CANERTINIB","FER"
"CANERTINIB","PDGFRA"
"CANERTINIB","PHKG2"
"CANERTINIB","BRAF"
"CANERTINIB","INSRR"
"CANERTINIB","SRC"
"CANERTINIB","CDK4"
"CANERTINIB","FGFR1"
"CANERTINIB","PIM1"
"CANERTINIB","KIT"
"CANERTINIB","AR"
"CANERTINIB","SBK3"
"CANERTINIB","WEE2"
"CANERTINIB","FGR"
"CANERTINIB","PDGFRB"
"CANERTINIB","ROS1"
"CANERTINIB","HCK"
"CANERTINIB","MET"
"CANERTINIB","IGF1R"
"CANERTINIB","RET"
"CANERTINIB","LYN"
"CANERTINIB","YES1"
"CANERTINIB","CSF1R"
"CANERTINIB","FES"
"CANERTINIB","FYN"
"CANERTINIB","LCK"
"CANERTINIB","INSR"
"CANERTINIB","HSPB1"
"CANERTINIB","NTRK1"
"CANERTINIB","ERBB2"
"CANERTINIB","RAF1"
"CANERTINIB","EGFR"
"CANERTINIB","ABL1"
"CANERTINIB","CHEK2"
"CANERTINIB","PAK4"
"CANERTINIB","LATS1"
"CANERTINIB","MAP4K4"
"CANERTINIB","OXSR1"
"CANERTINIB","MAP3K6"
"CANERTINIB","CDK14"
"CANERTINIB","PRKD3"
"CANERTINIB","STK10"
"CANERTINIB","STK17B"
"CANERTINIB","CDKL5"
"CANERTINIB","PAK3"
"CANERTINIB","PIK3C2G"
"CANERTINIB","STK16"
"CANERTINIB","RPS6KA4"
"CANERTINIB","RPS6KA5"
"CANERTINIB","ERN1"
"CANERTINIB","ULK1"
"CANERTINIB","ROCK2"
"CANERTINIB","JAK2"
"CANERTINIB","PIP5K1C"
"CANERTINIB","NUAK1"
"CANERTINIB","RIPK2"
"CANERTINIB","MAP3K7"
"CANERTINIB","DAPK3"
"CANERTINIB","MAP3K13"
"CANERTINIB","PDPK1"
"CANERTINIB","MAPK13"
"CANERTINIB","EPHB6"
"CANERTINIB","MUSK"
"CANERTINIB","CHUK"
"CANERTINIB","DCLK1"
"CANERTINIB","GAK"
"CANERTINIB","AURKA"
"CANERTINIB","CASK"
"CANERTINIB","IKBKB"
"CANERTINIB","CHEK1"
"CANERTINIB","MAP2K7"
"CANERTINIB","RIOK3"
"CANERTINIB","CIT"
"CANERTINIB","PIK3C2B"
"CANERTINIB","STK25"
"CANERTINIB","PLK4"
"CANERTINIB","PIK3CD"
"CANERTINIB","BMPR1B"
"CABOZANTINIB","MST1R"
"CABOZANTINIB","KDR"
"CABOZANTINIB","AXL"
"CABOZANTINIB","KIT"
"CABOZANTINIB","MET"
"CABOZANTINIB","RET"
"CABOZANTINIB","YES1"
"BIX01294","POLK"
"BIX01294","SETD8"
"BIX01294","EHMT1"
"BIX01294","ATXN2"
"BIX01294","ATAD5"
"BIX01294","EHMT2"
"BIX01294","KAT2A"
"BIX01294","SETD7"
"BIX01294","NFE2L2"
"BIX01294","PIN1"
"BIX01294","SMAD3"
"BIX01294","CBX1"
"BIX01294","RAB9A"
"BIX01294","MTOR"
"BIX01294","FEN1"
"BIX01294","HSPA5"
"BIX01294","IDH1"
"BIX01294","PRMT3"
"BIX01294","NPC1"
"SARACATINIB","AURKB"
"SARACATINIB","DDR2"
"SARACATINIB","GSK3B"
"SARACATINIB","MAPK10"
"SARACATINIB"," MAPK8"
"SARACATINIB"," MAPK9"
"SARACATINIB","CSK"
"SARACATINIB","MAP2K1"
"SARACATINIB"," MAP2K2"
"SARACATINIB","KDR"
"SARACATINIB","FLT4"
"SARACATINIB","CDK2"
"SARACATINIB","PRKACA"
"SARACATINIB"," PRKACB"
"SARACATINIB"," PRKACG"
"SARACATINIB","FLT1"
"SARACATINIB","PDGFRA"
"SARACATINIB","SRC"
"SARACATINIB","FGFR1"
"SARACATINIB","KIT"
"SARACATINIB","PDGFRB"
"SARACATINIB","YES1"
"SARACATINIB","LCK"
"SARACATINIB","EGFR"
"SARACATINIB","ABL1"
"SARACATINIB","PDPK1"
"BMS387032","MAP3K4"
"BMS387032","CSNK1G3"
"BMS387032","STK24"
"BMS387032","IRAK3"
"BMS387032","CDC42BPB"
"BMS387032","MAP4K5"
"BMS387032","DYRK1B"
"BMS387032","MAP3K2"
"BMS387032","SIK3"
"BMS387032","MAST1"
"BMS387032","STK38L"
"BMS387032","AKT3"
"BMS387032","CAMK2A"
"BMS387032","AURKC"
"BMS387032","CDK11A"
"BMS387032","ICK"
"BMS387032","SRPK3"
"BMS387032","ALK"
"BMS387032","TAOK2"
"BMS387032","TLK1"
"BMS387032","TNIK"
"BMS387032","RPS6KA6"
"BMS387032","DAPK2"
"BMS387032","TBK1"
"BMS387032","EPHA6"
"BMS387032","STK39"
"BMS387032","STK17A"
"BMS387032","PI4KB"
"BMS387032","NLK"
"BMS387032","EIF2AK4"
"BMS387032","STK26"
"BMS387032","PAK7"
"BMS387032","PIM2"
"BMS387032","MARK1"
"BMS387032","PLK2"
"BMS387032","ZAK"
"BMS387032","STK32B"
"BMS387032","IRAK4"
"BMS387032","BMP2K"
"BMS387032","STK36"
"BMS387032","LATS2"
"BMS387032","SNRK"
"BMS387032","PAK6"
"BMS387032","CSNK1G1"
"BMS387032","NEK6"
"BMS387032","SGK2"
"BMS387032","MKNK2"
"BMS387032","CLK4"
"BMS387032","PLK3"
"BMS387032","HIPK3"
"BMS387032","SRMS"
"BMS387032","HIPK2"
"BMS387032","TAOK3"
"BMS387032","SLK"
"BMS387032","MYLK2"
"BMS387032","SIK2"
"BMS387032","NUAK2"
"BMS387032","DCLK3"
"BMS387032","PRKD2"
"BMS387032","STK33"
"BMS387032","TSSK1B"
"BMS387032","TRPM6"
"BMS387032","CDK19"
"BMS387032","RIOK2"
"BMS387032","MKNK1"
"BMS387032","RIOK1"
"BMS387032","EIF2AK1"
"BMS387032","MAP3K3"
"BMS387032","PIP5K1A"
"BMS387032","MAP3K5"
"BMS387032","PKMYT1"
"BMS387032","SRPK1"
"BMS387032","CAMKK2"
"BMS387032","CDK15"
"BMS387032","NEK1"
"BMS387032","CAMK1G"
"BMS387032","MARK4"
"BMS387032","AURKB"
"BMS387032","ADCK4"
"BMS387032","SGK3"
"BMS387032","MAP4K1"
"BMS387032","CDKL2"
"BMS387032","DYRK2"
"BMS387032","MYO3B"
"BMS387032","STK32A"
"BMS387032","GRK7"
"BMS387032","NEK7"
"BMS387032","STK35"
"BMS387032","BRSK1"
"BMS387032","NEK9"
"BMS387032","MAPK15"
"BMS387032","PIP4K2C"
"BMS387032","ADCK3"
"BMS387032","NEK11"
"BMS387032","ANKK1"
"BMS387032","MYO3A"
"BMS387032","HIPK4"
"BMS387032","CSNK1A1L"
"BMS387032","CAMKK1"
"BMS387032","DCLK2"
"BMS387032","MINK1"
"BMS387032","ULK2"
"BMS387032","NIM1K"
"BMS387032","BRSK2"
"BMS387032","MAPKAPK5"
"BMS387032","CDKL3"
"BMS387032","MAP4K3"
"BMS387032","CAMK1D"
"BMS387032","HIPK1"
"BMS387032","MYLK4"
"BMS387032","VRK2"
"BMS387032","PIM3"
"BMS387032","STK32C"
"BMS387032","TLK2"
"BMS387032","TAOK1"
"BMS387032","MARK2"
"BMS387032","MAP3K15"
"BMS387032","DSTYK"
"BMS387032","ULK3"
"BMS387032","NEK5"
"BMS387032","CDC42BPG"
"BMS387032","CDC42BPA"
"BMS387032","LRRK2"
"BMS387032","TNNI3K"
"BMS387032","MAP3K19"
"BMS387032","SBK1"
"BMS387032","MYLK3"
"BMS387032","AAK1"
"BMS387032","DDR2"
"BMS387032","PHKG1"
"BMS387032","MAPK6"
"BMS387032","NTRK2"
"BMS387032","MAP3K11"
"BMS387032","CAMK4"
"BMS387032","MAPK14"
"BMS387032","PKN2"
"BMS387032","PKN1"
"BMS387032","NTRK3"
"BMS387032","GRK1"
"BMS387032","STK11"
"BMS387032","MAPK11"
"BMS387032","MYLK"
"BMS387032","TESK1"
"BMS387032","RPS6KA1"
"BMS387032","EPHA7"
"BMS387032","RPS6KA2"
"BMS387032","ERBB4"
"BMS387032","STK38"
"BMS387032","PRKD1"
"BMS387032","MELK"
"BMS387032","PTK2B"
"BMS387032","IKBKE"
"BMS387032","CAMK1"
"BMS387032","CDK13"
"BMS387032","PRKG1"
"BMS387032","PTK6"
"BMS387032","BMPR2"
"BMS387032","ACVR2B"
"BMS387032","DYRK1A"
"BMS387032","CAMK2D"
"BMS387032","CAMK2G"
"BMS387032","CAMK2B"
"BMS387032","RIPK1"
"BMS387032","PRPF4B"
"BMS387032","TNK1"
"BMS387032","ROCK1"
"BMS387032","PRKG2"
"BMS387032","MAP3K1"
"BMS387032","STK3"
"BMS387032","PAK2"
"BMS387032","MAPK7"
"BMS387032","MAP2K5"
"BMS387032","PAK1"
"BMS387032","PRKAA1"
"BMS387032","STK4"
"BMS387032","MERTK"
"BMS387032","MAP3K12"
"BMS387032","MAP4K2"
"BMS387032","DMPK"
"BMS387032","ITK"
"BMS387032","DDR1"
"BMS387032","TNK2"
"BMS387032","CDK18"
"BMS387032","TYRO3"
"BMS387032","BTK"
"BMS387032","PRKCD"
"BMS387032","PTK2"
"BMS387032","MST1R"
"BMS387032","ACVR1"
"BMS387032","PRKCQ"
"BMS387032","MAP3K10"
"BMS387032","TEK"
"BMS387032","MAP2K1"
"BMS387032","PRKCE"
"BMS387032","CDK17"
"BMS387032","CDK16"
"BMS387032","CDK5"
"BMS387032","CDKL1"
"BMS387032","CDK3"
"BMS387032","MAP3K9"
"BMS387032","CSNK1G2"
"BMS387032","SRPK2"
"BMS387032","PIP4K2B"
"BMS387032","CSNK2A1"
"BMS387032","RIPK4"
"BMS387032","SIK1"
"BMS387032","HUNK"
"BMS387032","EPHA4"
"BMS387032","EPHB1"
"BMS387032","EPHB4"
"BMS387032","EPHA5"
"BMS387032","EPHB3"
"BMS387032","PRKAA2"
"BMS387032","MAPK10"
"BMS387032","MAPK12"
"BMS387032","LIMK2"
"BMS387032","LIMK1"
"BMS387032","DAPK1"
"BMS387032","PLK1"
"BMS387032","MAP2K6"
"BMS387032","JAK3"
"BMS387032","NEK4"
"BMS387032","NEK3"
"BMS387032","NEK2"
"BMS387032","PRKX"
"BMS387032","BMX"
"BMS387032","RPS6KA3"
"BMS387032","IRAK1"
"BMS387032","BLK"
"BMS387032","CDK9"
"BMS387032","CDK7"
"BMS387032","GSK3B"
"BMS387032","GSK3A"
"BMS387032","CLK3"
"BMS387032","CLK2"
"BMS387032","CLK1"
"BMS387032","CSNK1E"
"BMS387032","CDK8"
"BMS387032","MAPKAPK2"
"BMS387032","PIK3CG"
"BMS387032","CSNK1D"
"BMS387032","CSNK1A1"
"BMS387032","MAP2K3"
"BMS387032","MAP2K4"
"BMS387032","MAPK9"
"BMS387032","MAPK8"
"BMS387032","SYK"
"BMS387032","ZAP70"
"BMS387032","FRK"
"BMS387032","ABL2"
"BMS387032","TXK"
"BMS387032","TEC"
"BMS387032","MATK"
"BMS387032","MTOR"
"BMS387032","PIK3CB"
"BMS387032","PIK3CA"
"BMS387032","PRKCI"
"BMS387032","CSK"
"BMS387032","TGFBR2"
"BMS387032","ACVRL1"
"BMS387032","TGFBR1"
"BMS387032","ACVR1B"
"BMS387032","BMPR1A"
"BMS387032","FLT3"
"BMS387032","MAP2K2"
"BMS387032","KDR"
"BMS387032","FLT4"
"BMS387032","TIE1"
"BMS387032","GRK5"
"BMS387032","TTK"
"BMS387032","GRK4"
"BMS387032","AKT2"
"BMS387032","AKT1"
"BMS387032","MAPK4"
"BMS387032","AXL"
"BMS387032","WEE1"
"BMS387032","CCND1"
"BMS387032"," CCND2"
"BMS387032"," CCND3"
"BMS387032"," CDK4"
"BMS387032","TYK2"
"BMS387032","LTK"
"BMS387032","EPHB2"
"BMS387032","EPHA8"
"BMS387032","EPHA3"
"BMS387032","EPHA2"
"BMS387032","MAPK1"
"BMS387032","MARK3"
"BMS387032","MAPK3"
"BMS387032","ACVR2A"
"BMS387032","CCNE1"
"BMS387032"," CDK2"
"BMS387032","CDK2"
"BMS387032","CCNE1"
"BMS387032"," CCNE2"
"BMS387032"," CDK2"
"BMS387032","PRKCH"
"BMS387032","JAK1"
"BMS387032","RPS6KB1"
"BMS387032","PRKACB"
"BMS387032","FGFR3"
"BMS387032","FGFR4"
"BMS387032","ERBB3"
"BMS387032","FGFR2"
"BMS387032","EPHA1"
"BMS387032","CDK11B"
"BMS387032","MAK"
"BMS387032","CSNK2A2"
"BMS387032","EIF2AK2"
"BMS387032","FLT1"
"BMS387032","PRKACA"
"BMS387032","PRKCA"
"BMS387032","FER"
"BMS387032","PDGFRA"
"BMS387032","PHKG2"
"BMS387032","BRAF"
"BMS387032","CCNB1"
"BMS387032"," CDK1"
"BMS387032","INSRR"
"BMS387032","SRC"
"BMS387032","CCND1"
"BMS387032"," CDK4"
"BMS387032","CDK4"
"BMS387032","FGFR1"
"BMS387032","PIM1"
"BMS387032","KIT"
"BMS387032","SBK3"
"BMS387032","WEE2"
"BMS387032","FGR"
"BMS387032","PDGFRB"
"BMS387032","ROS1"
"BMS387032","HCK"
"BMS387032","MET"
"BMS387032","ABCB1"
"BMS387032","IGF1R"
"BMS387032","RET"
"BMS387032","LYN"
"BMS387032","YES1"
"BMS387032","CSF1R"
"BMS387032","FES"
"BMS387032","CDK1"
"BMS387032","FYN"
"BMS387032","LCK"
"BMS387032","INSR"
"BMS387032","PRKCB"
"BMS387032","PRKCG"
"BMS387032","NTRK1"
"BMS387032","ERBB2"
"BMS387032","RAF1"
"BMS387032","EGFR"
"BMS387032","ABL1"
"BMS387032","CHEK2"
"BMS387032","PAK4"
"BMS387032","LATS1"
"BMS387032","MAP4K4"
"BMS387032","OXSR1"
"BMS387032","MAP3K6"
"BMS387032","CCNB1"
"BMS387032"," CCNB2"
"BMS387032"," CCNB3"
"BMS387032"," CDK1"
"BMS387032","CDK14"
"BMS387032","PRKD3"
"BMS387032","STK10"
"BMS387032","STK17B"
"BMS387032","CDKL5"
"BMS387032","PAK3"
"BMS387032","PIK3C2G"
"BMS387032","STK16"
"BMS387032","RPS6KA4"
"BMS387032","RPS6KA5"
"BMS387032","ERN1"
"BMS387032","ULK1"
"BMS387032","ROCK2"
"BMS387032","JAK2"
"BMS387032","PIP5K1C"
"BMS387032","NUAK1"
"BMS387032","RIPK2"
"BMS387032","MAP3K7"
"BMS387032","DAPK3"
"BMS387032","MAP3K13"
"BMS387032","PDPK1"
"BMS387032","MAPK13"
"BMS387032","EPHB6"
"BMS387032","MUSK"
"BMS387032","CHUK"
"BMS387032","DCLK1"
"BMS387032","GAK"
"BMS387032","AURKA"
"BMS387032","CASK"
"BMS387032","IKBKB"
"BMS387032","CHEK1"
"BMS387032","MAP2K7"
"BMS387032","RIOK3"
"BMS387032","CIT"
"BMS387032","PIK3C2B"
"BMS387032","STK25"
"BMS387032","PLK4"
"BMS387032","PIK3CD"
"BMS387032","CDC7"
"BMS387032","BMPR1B"
"AT7519","MAP3K4"
"AT7519","CSNK1G3"
"AT7519","STK24"
"AT7519","IRAK3"
"AT7519","CDC42BPB"
"AT7519","MAP4K5"
"AT7519","DYRK1B"
"AT7519","MAP3K2"
"AT7519","SIK3"
"AT7519","MAST1"
"AT7519","STK38L"
"AT7519","AKT3"
"AT7519","CAMK2A"
"AT7519","AURKC"
"AT7519","CDK11A"
"AT7519","ICK"
"AT7519","SRPK3"
"AT7519","ALK"
"AT7519","TAOK2"
"AT7519","TLK1"
"AT7519","TNIK"
"AT7519","RPS6KA6"
"AT7519","DAPK2"
"AT7519","TBK1"
"AT7519","EPHA6"
"AT7519","STK39"
"AT7519","STK17A"
"AT7519","PI4KB"
"AT7519","NLK"
"AT7519","EIF2AK4"
"AT7519","STK26"
"AT7519","PAK7"
"AT7519","PIM2"
"AT7519","MARK1"
"AT7519","PLK2"
"AT7519","ZAK"
"AT7519","STK32B"
"AT7519","IRAK4"
"AT7519","BMP2K"
"AT7519","STK36"
"AT7519","LATS2"
"AT7519","SNRK"
"AT7519","PAK6"
"AT7519","CSNK1G1"
"AT7519","NEK6"
"AT7519","MKNK2"
"AT7519","CLK4"
"AT7519","PLK3"
"AT7519","HIPK3"
"AT7519","SRMS"
"AT7519","HIPK2"
"AT7519","TAOK3"
"AT7519","SLK"
"AT7519","MYLK2"
"AT7519","SIK2"
"AT7519","NUAK2"
"AT7519","DCLK3"
"AT7519","PRKD2"
"AT7519","STK33"
"AT7519","TSSK1B"
"AT7519","TRPM6"
"AT7519","CDK19"
"AT7519","RIOK2"
"AT7519","MKNK1"
"AT7519","RIOK1"
"AT7519","EIF2AK1"
"AT7519","MAP3K3"
"AT7519","PIP5K1A"
"AT7519","MAP3K5"
"AT7519","PKMYT1"
"AT7519","SRPK1"
"AT7519","CAMKK2"
"AT7519","CDK15"
"AT7519","NEK1"
"AT7519","CAMK1G"
"AT7519","MARK4"
"AT7519","AURKB"
"AT7519","ADCK4"
"AT7519","SGK3"
"AT7519","MAP4K1"
"AT7519","CDKL2"
"AT7519","DYRK2"
"AT7519","MYO3B"
"AT7519","STK32A"
"AT7519","GRK7"
"AT7519","NEK7"
"AT7519","STK35"
"AT7519","BRSK1"
"AT7519","NEK9"
"AT7519","MAPK15"
"AT7519","PIP4K2C"
"AT7519","ADCK3"
"AT7519","NEK11"
"AT7519","ANKK1"
"AT7519","MYO3A"
"AT7519","HIPK4"
"AT7519","CSNK1A1L"
"AT7519","CAMKK1"
"AT7519","DCLK2"
"AT7519","MINK1"
"AT7519","ULK2"
"AT7519","NIM1K"
"AT7519","BRSK2"
"AT7519","MAPKAPK5"
"AT7519","CDKL3"
"AT7519","MAP4K3"
"AT7519","CAMK1D"
"AT7519","HIPK1"
"AT7519","MYLK4"
"AT7519","VRK2"
"AT7519","PIM3"
"AT7519","STK32C"
"AT7519","TLK2"
"AT7519","TAOK1"
"AT7519","MARK2"
"AT7519","MAP3K15"
"AT7519","DSTYK"
"AT7519","ULK3"
"AT7519","NEK5"
"AT7519","CDC42BPG"
"AT7519","CDC42BPA"
"AT7519","LRRK2"
"AT7519","TNNI3K"
"AT7519","MAP3K19"
"AT7519","SBK1"
"AT7519","MYLK3"
"AT7519","AAK1"
"AT7519","DDR2"
"AT7519","PHKG1"
"AT7519","MAPK6"
"AT7519","NTRK2"
"AT7519","MAP3K11"
"AT7519","CAMK4"
"AT7519","MAPK14"
"AT7519","PKN2"
"AT7519","PKN1"
"AT7519","NTRK3"
"AT7519","GRK1"
"AT7519","STK11"
"AT7519","MAPK11"
"AT7519","MYLK"
"AT7519","TESK1"
"AT7519","RPS6KA1"
"AT7519","EPHA7"
"AT7519","RPS6KA2"
"AT7519","ERBB4"
"AT7519","STK38"
"AT7519","PRKD1"
"AT7519","PDK1"
"AT7519","MELK"
"AT7519","PTK2B"
"AT7519","IKBKE"
"AT7519","CAMK1"
"AT7519","CDK13"
"AT7519","PRKG1"
"AT7519","PTK6"
"AT7519","BMPR2"
"AT7519","ACVR2B"
"AT7519","DYRK1A"
"AT7519","CAMK2D"
"AT7519","CAMK2G"
"AT7519","CAMK2B"
"AT7519","RIPK1"
"AT7519","PRPF4B"
"AT7519","TNK1"
"AT7519","ROCK1"
"AT7519","PRKG2"
"AT7519","MAP3K1"
"AT7519","STK3"
"AT7519","PAK2"
"AT7519","MAPK7"
"AT7519","MAP2K5"
"AT7519","PAK1"
"AT7519","PRKAA1"
"AT7519","STK4"
"AT7519","MERTK"
"AT7519","MAP3K12"
"AT7519","MAP4K2"
"AT7519","DMPK"
"AT7519","ITK"
"AT7519","DDR1"
"AT7519","TNK2"
"AT7519","CDK18"
"AT7519","TYRO3"
"AT7519","BTK"
"AT7519","PRKCD"
"AT7519","PTK2"
"AT7519","MST1R"
"AT7519","ACVR1"
"AT7519","PRKCQ"
"AT7519","MAP3K10"
"AT7519","TEK"
"AT7519","MAP2K1"
"AT7519","PRKCE"
"AT7519","CDK17"
"AT7519","CDK16"
"AT7519","CDK5"
"AT7519","CCND3"
"AT7519"," CDK6"
"AT7519","CDKL1"
"AT7519","CDK3"
"AT7519","MAP3K9"
"AT7519","CSNK1G2"
"AT7519","SRPK2"
"AT7519","PIP4K2B"
"AT7519","CSNK2A1"
"AT7519","RIPK4"
"AT7519","SIK1"
"AT7519","HUNK"
"AT7519","EPHA4"
"AT7519","EPHB1"
"AT7519","EPHB4"
"AT7519","EPHA5"
"AT7519","EPHB3"
"AT7519","PRKAA2"
"AT7519","MAPK10"
"AT7519","MAPK12"
"AT7519","LIMK2"
"AT7519","LIMK1"
"AT7519","DAPK1"
"AT7519","PLK1"
"AT7519","MAP2K6"
"AT7519","JAK3"
"AT7519","NEK4"
"AT7519","NEK3"
"AT7519","NEK2"
"AT7519","PRKX"
"AT7519","BMX"
"AT7519","RPS6KA3"
"AT7519","IRAK1"
"AT7519","BLK"
"AT7519","CDK9"
"AT7519","CDK7"
"AT7519","GSK3B"
"AT7519","GSK3A"
"AT7519","CLK3"
"AT7519","CLK2"
"AT7519","CLK1"
"AT7519","CSNK1E"
"AT7519","CDK8"
"AT7519","MAPKAPK2"
"AT7519","PIK3CG"
"AT7519","CSNK1D"
"AT7519","CSNK1A1"
"AT7519","MAP2K3"
"AT7519","MAP2K4"
"AT7519","MAPK9"
"AT7519","MAPK8"
"AT7519","SYK"
"AT7519","ZAP70"
"AT7519","FRK"
"AT7519","ABL2"
"AT7519","TXK"
"AT7519","TEC"
"AT7519","MATK"
"AT7519","MTOR"
"AT7519","PIK3CB"
"AT7519","PIK3CA"
"AT7519","PRKCI"
"AT7519","CSK"
"AT7519","TGFBR2"
"AT7519","ACVRL1"
"AT7519","TGFBR1"
"AT7519","ACVR1B"
"AT7519","BMPR1A"
"AT7519","FLT3"
"AT7519","MAP2K2"
"AT7519","KDR"
"AT7519","FLT4"
"AT7519","TIE1"
"AT7519","TTK"
"AT7519","GRK4"
"AT7519","AKT2"
"AT7519","AKT1"
"AT7519","MAPK4"
"AT7519","AXL"
"AT7519","WEE1"
"AT7519","TYK2"
"AT7519","LTK"
"AT7519","EPHB2"
"AT7519","EPHA8"
"AT7519","EPHA3"
"AT7519","EPHA2"
"AT7519","MAPK1"
"AT7519","MARK3"
"AT7519","MAPK3"
"AT7519","ACVR2A"
"AT7519","CDK2"
"AT7519","PRKCH"
"AT7519","JAK1"
"AT7519","RPS6KB1"
"AT7519","PRKACB"
"AT7519","FGFR3"
"AT7519","FGFR4"
"AT7519","ERBB3"
"AT7519","FGFR2"
"AT7519","EPHA1"
"AT7519","CDK11B"
"AT7519","MAK"
"AT7519","CCNA1"
"AT7519"," CCNA2"
"AT7519"," CDK2"
"AT7519","CSNK2A2"
"AT7519","EIF2AK2"
"AT7519","FLT1"
"AT7519","PRKACA"
"AT7519","FER"
"AT7519","PDGFRA"
"AT7519","PHKG2"
"AT7519","BRAF"
"AT7519","INSRR"
"AT7519","SRC"
"AT7519","CCND1"
"AT7519"," CDK4"
"AT7519","CDK4"
"AT7519","FGFR1"
"AT7519","PIM1"
"AT7519","KIT"
"AT7519","SBK3"
"AT7519","WEE2"
"AT7519","FGR"
"AT7519","PDGFRB"
"AT7519","ROS1"
"AT7519","HCK"
"AT7519","MET"
"AT7519","IGF1R"
"AT7519","RET"
"AT7519","LYN"
"AT7519","YES1"
"AT7519","CSF1R"
"AT7519","FES"
"AT7519","CDK1"
"AT7519","FYN"
"AT7519","LCK"
"AT7519","INSR"
"AT7519","NTRK1"
"AT7519","ERBB2"
"AT7519","RAF1"
"AT7519","EGFR"
"AT7519","ABL1"
"AT7519","CHEK2"
"AT7519","PAK4"
"AT7519","LATS1"
"AT7519","MAP4K4"
"AT7519","OXSR1"
"AT7519","MAP3K6"
"AT7519","CCNB1"
"AT7519"," CCNB2"
"AT7519"," CCNB3"
"AT7519"," CDK1"
"AT7519","CDK14"
"AT7519","PRKD3"
"AT7519","STK10"
"AT7519","STK17B"
"AT7519","CDKL5"
"AT7519","PAK3"
"AT7519","PIK3C2G"
"AT7519","STK16"
"AT7519","RPS6KA4"
"AT7519","RPS6KA5"
"AT7519","ERN1"
"AT7519","ULK1"
"AT7519","ROCK2"
"AT7519","JAK2"
"AT7519","PIP5K1C"
"AT7519","NUAK1"
"AT7519","RIPK2"
"AT7519","MAP3K7"
